registro,padre_irr,madre_irr,abuelo_paterno_irr,abuela_paterna_irr,abuelo_materno_irr,abuela_materna_irr,nombre,criadero
62559,,,0.0526315789473684,,0.1052631578947368,,,
62568,,,0.0526315789473684,,0.2829385604916924,,,
62632,,,0.4980505525702298,,0.9222778054574502,,,
62646,,,3.3028883547424264,,1.1665786772994104,,,
62668,,,0.3281329520860065,,0.8872102502740349,,,
62756,,,0.0526315789473684,,0.5575354192956476,,,
62804,,,0.0526315789473684,,0.2331875834984949,,,
62860,,,0.08852288094900446,,0.16023536202700123,,,
62862,,,0.2699388087016607,,0.0526315789473684,,,
62918,,,0.4025357557260273,,,,,
62920,,,0.10955667858170005,,,,,
62931,,,0.16683815797064794,,0.5291302025555693,,,
62959,,,0.0526315789473684,,0.3703795955828063,,,
63006,,,0.2553610389196525,,,,,
63029,,,1.2511952424732349,,0.35946423435638275,,,
63120,,,1.717307840281899,,0.1578947368421052,,,
63129,,,0.09362668291268501,,0.2234068778503636,,,
63137,,,0.302174380375995,,1.2640988429734774,,,
63223,,,0.3906972613249996,,,,,
63225,,,0.5922481134515556,,0.13023242044166644,,,
63255,,,0.1117034389251818,,0.17194195993432843,,,
63356,,,0.5473545521351016,,0.29787583713381804,,,
63455,,,0.48493454665601216,,0.0526315789473684,,,
63595,,,0.19078704748604544,,0.0526315789473684,,,
63648,,,0.13531780270347993,,0.49708344914688596,,,
63750,,,0.1052631578947368,,,,,
63841,,,0.1052631578947368,,1.0172768513000972,,,
63902,,,0.0590718599778133,,,,,
63963,,,0.37012613500965524,,0.0590718599778133,,,
63974,,,0.4904151412371731,,0.22385910335435155,,,
64210,,,1.227360086190971,,0.6850108994165097,,,
64248,,,0.08341907898532397,,0.598511377971115,,,
64274,,,0.12594520920206692,,0.49353268380429355,,,
64294,,,0.36835071053005286,,0.7981374351027993,,,
64297,,,0.0526315789473684,,,,,
6432,,,0.1052631578947368,,,,,
64342,,,0.1117034389251818,,0.0590718599778133,,,
64693,,,0.2026315789473684,,0.08341907898532397,,,
64696,,,0.3063990585564578,,,,,
64827,,,0.213217851681386,,0.2000207220597864,,,
64972,,,0.12512861847798595,,0.20002072205978638,,,
64996,,,0.0526315789473684,,0.9095923637458188,,,
65018,,,0.0526315789473684,,0.3225895882307172,,,
65025,,,0.7520049261749296,,0.85248102692328,,,
65070,,,0.9723972328412094,,,,,
65085,,,0.0526315789473684,,,,,
65087,,,1.3434925568111542,,2.245096906969936,,,
65112,,,0.0590718599778133,,,,,
65153,,,0.12512861847798595,,0.0526315789473684,,,
65174,,,0.0590718599778133,,,,,
65353,,,0.6757347340608771,,0.1052631578947368,,,
65379,,,0.5218455976005586,,0.16683815797064794,,,
65421,,,0.2148198364764369,,0.21699705382423565,,,
65435,,,0.203034081168162,,0.5173707101477347,,,
65440,,,0.16326078951923084,,,,,
65443,,,0.1052631578947368,,0.5849459714860922,,,
65487,,,0.24990755577468252,,0.1052631578947368,,,
65558,,,0.12512861847798595,,,,,
65610,,,0.0526315789473684,,0.0526315789473684,,,
65623,,,0.08341907898532397,,0.3809318377911992,,,
65632,,,0.4468390829254854,,0.6562778942346542,,,
65662,,,0.23917050924539318,,0.1723814425824844,,,
65786,,,0.10955667858170005,,0.08852288094900446,,,
65787,,,0.1052631578947368,,,,,
65807,,,0.0526315789473684,,0.3351103167755454,,,
65924,,,0.24815195103824392,,0.9599990672725087,,,
65986,,,0.8525514606187601,,0.1245840009860717,,,
66051,,,0.0526315789473684,,1.2348355619971223,,,
66093,,,1.4809580245333334,,0.6212221569976887,,,
66117,,,0.5395866420549529,,0.08341907898532397,,,
66124,,,0.13023242044166644,,0.1578947368421052,,,
66215,,,0.0526315789473684,,0.6043487607519901,,,
66258,,,0.0526315789473684,,0.17704576189800905,,,
66292,,,0.12512861847798595,,,,,
66326,,,0.0526315789473684,,0.7116657302717063,,,
66328,,,0.1117034389251818,,0.1052631578947368,,,
6638,,,0.13102428201651659,,0.1719419599343285,,,
66454,,,0.11385019926866334,,0.0526315789473684,,,
66524,,,0.835593081063314,,,,,
66545,,,0.1052631578947368,,,,,
66566,,,0.1907870474860455,,0.2681982232197747,,,
66721,,,0.1052631578947368,,0.1052631578947368,,,
66742,,,0.5196554031448644,,1.4370900641031321,,,
66781,,,0.177045761898009,,,,,
66829,,,1.2431358420921534,,0.27496516913139807,,,
67171,,,0.0526315789473684,,0.44123587148561394,,,
67188,,,0.0526315789473684,,,,,
67218,,,0.0526315789473684,,0.46008190965578266,,,
67385,,,0.7664372082827536,,,,,
67423,,,0.1707752989029952,,,,,
67502,,,0.14270981191581472,,1.1561217763064748,,,
67512,,,0.08341907898532397,,1.059180116476529,,,
67553,,,0.6338637797323387,,0.6068910789163837,,,
67577,,,0.5627388142487366,,0.6185545831792596,,,
67645,,,0.19746096975273122,,1.4763652415290218,,,
67758,,,0.16683815797064794,,,,,
67762,,,0.1719419599343285,,1.520437192069008,,,
67806,,,0.209416985085665,,0.6276699611123485,,,
67854,,,0.0526315789473684,,0.0526315789473684,,,
67868,,,0.08341907898532397,,,,,
68014,,,0.0590718599778133,,,,,
68073,,,0.1245840009860717,,0.0590718599778133,,,
68087,,,0.3193434405686346,,0.5929992552960901,,,
68180,,,0.1578947368421052,,0.17543859649122798,,,
68214,,,0.3415505978059904,,,,,
68290,,,0.08852288094900446,,,,,
68322,,,0.1403508771929824,,,,,
68519,,,0.1403508771929824,,0.16991994350235323,,,
68566,,,0.0526315789473684,,,,,
68596,,,0.12512861847798595,,,,,
68731,,,0.12512861847798595,,0.7386856518833751,,,
68786,,,0.2105263157894736,,0.6201175849341465,,,
68790,,,0.0526315789473684,,,,,
6884,,,0.5325403673117219,,,,,
68871,,,0.20574091694960575,,0.6327140870978302,,,
68891,,,0.12512861847798595,,0.23199391922429013,,,
68904,,,0.25592523463224787,,0.17539480169086002,,,
68937,,,0.3884070831719476,,,,,
68938,,,0.1222067418361769,,0.0526315789473684,,,
68996,,,0.09362668291268494,,0.0590718599778133,,,
69029,,,0.13023242044166644,,,,,
69277,,,0.0526315789473684,,,,,
69301,,,0.08341907898532397,,0.0526315789473684,,,
69356,,,0.3736276078675225,,,,,
69404,,,0.21875530139067104,,0.44683908292548546,,,
69446,,,0.47746189470756883,,0.08341907898532397,,,
69481,,,1.3774578167403284,,,,,
69491,,,0.2191133571634002,,,,,
69546,,,0.08341907898532397,,,,,
69581,,,0.08341907898532397,,0.4152203012651017,,,
69583,,,0.0590718599778133,,,,,
69614,,,0.2548799152535299,,0.0590718599778133,,,
69619,,,0.0590718599778133,,0.0526315789473684,,,
69633,,,0.3501376391799169,,,,,
69730,,,0.12512861847798595,,0.14464439787994574,,,
69876,,,0.4186406462717478,,0.3225895882307172,,,
70050,,,0.0526315789473684,,0.0526315789473684,,,
70180,,,0.4213200731070828,,0.639845470595832,,,
70213,,,0.6304696166646124,,,,,
70216,,,0.9976374435175346,,0.5881737321530656,,,
70255,,,0.40645547346947425,,0.0526315789473684,,,
70293,,,0.0526315789473684,,,,,
70448,,,0.2105263157894736,,,,,
70481,,,0.0526315789473684,,0.18402563786515466,,,
70556,,,0.1138501992686634,,0.08341907898532397,,,
70607,,,0.19380049809733055,,0.39069726132499955,,,
70610,,,0.1052631578947368,,0.2136514994269905,,,
70621,,,0.13716061129973717,,,,,
70633,,,0.0590718599778133,,,,,
70719,,,2.1897125708860234,,0.9054338667410539,,,
70778,,,0.8850120256505071,,0.21760026557919968,,,
70878,,,0.7242454921752309,,,,,
70915,,,0.1117034389251818,,0.33068485306784673,,,
70939,,,0.15323143925387225,,,,,
71032,,,0.0526315789473684,,1.505289958818863,,,
71093,,,0.3286700357451005,,,,,
71378,,,0.604012694388426,,0.3204707240540026,,,
71387,,,0.39876574831492373,,,,,
71468,,,0.7038292452442582,,,,,
7152,,,0.0526315789473684,,,,,
71619,,,1.0168864784913103,,0.5431626490112869,,,
71735,,,0.3745067316507403,,1.1076723696568134,,,
71810,,,0.12512861847798595,,0.5480989433183724,,,
71846,,,0.08341907898532397,,,,,
71913,,,0.1222067418361769,,0.18597136870278727,,,
72104,,,0.17704576189800905,,,,,
72247,,,0.0590718599778133,,0.0526315789473684,,,
72360,,,0.0526315789473684,,,,,
72383,,,0.0526315789473684,,0.1643350178725502,,,
72518,,,0.284255721270389,,0.351671039425261,,,
72551,,,0.1503451251078516,,,,,
72557,,,0.09362668291268501,,0.17539480169086005,,,
72624,,,0.1052631578947368,,0.2076685736800923,,,
72776,,,0.0526315789473684,,,,,
72936,,,0.0526315789473684,,1.131090427529929,,,
73135,,,0.32008299437117377,,0.308726662772558,,,
73171,,,0.08341907898532397,,,,,
73298,,,0.41093809154088856,,0.0526315789473684,,,
73727,,,0.0526315789473684,,,,,
73730,,,0.2234068778503636,,,,,
73832,,,0.13023242044166644,,0.883566466506694,,,
73833,,,0.0526315789473684,,1.478810030562234,,,
73866,,,0.7590161061528334,,0.2536027913532171,,,
74078,,,0.0526315789473684,,0.0526315789473684,,,
74088,,,0.5689363022038973,,,,,
74147,,,0.0526315789473684,,0.10955667858170005,,,
74162,,,0.0526315789473684,,,,,
74268,,,0.1117034389251818,,0.0526315789473684,,,
74292,,,0.1052631578947368,,0.08852288094900446,,,
74308,,,0.0526315789473684,,,,,
74530,,,0.5618256668711669,,0.1052631578947368,,,
74580,,,0.0526315789473684,,0.0526315789473684,,,
74585,,,0.18331011275426537,,0.1707752989029952,,,
74643,,,0.5546785582222534,,0.13023242044166652,,,
74658,,,0.0526315789473684,,0.08341907898532397,,,
74760,,,0.1052631578947368,,2.4001493329793586,,,
74819,,,0.0526315789473684,,,,,
74944,,,0.0526315789473684,,,,,
74982,,,0.8298204527712724,,0.5089979045975594,,,
74984,,,0.12512861847798595,,1.7581265447495928,,,
75010,,,0.08852288094900446,,0.3591953257596987,,,
75040,,,0.1052631578947368,,,,,
75085,,,0.12512861847798595,,1.548945441335378,,,
75094,,,0.9126868845797852,,,,,
75095,,,0.5552268770808192,,0.0526315789473684,,,
75154,,,0.1578947368421052,,,,,
75268,,,0.2298471588808086,,0.2298471588808086,,,
75320,,,0.13023242044166644,,0.0590718599778133,,,
75472,,,0.0526315789473684,,0.0526315789473684,,,
75671,,,0.8563847679960864,,,,,
75719,,,0.2298471588808086,,,,,
76004,,,0.1052631578947368,,0.35027055587979894,,,
76005,,,0.13023242044166644,,,,,
76084,,,0.1052631578947368,,,,,
76154,,,0.0526315789473684,,,,,
76165,,,0.3227093205563057,,,,,
76271,,,0.3326072173675354,,,,,
76311,,,0.0526315789473684,,,,,
76491,,,0.0526315789473684,,,,,
76566,,,0.08341907898532397,,0.32083134066428176,,,
76806,,,1.3432272358070458,,,,,
76807,,,0.27996220058342575,,,,,
76858,,,0.35831620197648095,,2.193166712493719,,,
76884,,,0.0590718599778133,,0.08341907898532397,,,
77041,,,0.5347590287193392,,0.0526315789473684,,,
77060,,,0.0526315789473684,,0.0719524220387033,,,
77070,,,0.0526315789473684,,0.8216757747345762,,,
77116,,,0.31557793705830395,,,,,
77125,,,0.1052631578947368,,0.0526315789473684,,,
77145,,,0.12512861847798595,,0.5021872511105665,,,
77273,,,0.0590718599778133,,1.289371600501885,,,
77334,,,0.3748613336620238,,,,,
77436,,,0.5089979045975594,,0.2169665968199186,,,
77675,,,0.1052631578947368,,,,,
77679,,,0.5120336553782836,,,,,
77739,,,0.20576763923861166,,0.567771888738239,,,
78045,,,0.08341907898532397,,0.46302961259974484,,,
78075,,,0.0526315789473684,,0.1117034389251818,,,
78128,,,0.29179789346490353,,0.28070175438596484,,,
78158,,,0.34854815994072874,,,,,
78365,,,0.0526315789473684,,,,,
78484,,,0.1052631578947368,,,,,
78523,,,0.12512861847798595,,,,,
78559,,,0.0526315789473684,,0.0526315789473684,,,
78737,,,0.1643350178725502,,,,,
78926,,,0.0526315789473684,,0.2234068778503635,,,
79138,,,0.39640275260999963,,0.16683815797064794,,,
79175,,,0.0526315789473684,,1.4793896336060461,,,
79229,,,0.0526315789473684,,0.08341907898532397,,,
79245,,,0.148937918566909,,,,,
79280,,,0.0526315789473684,,,,,
79336,,,0.0526315789473684,,0.269598175767287,,,
79353,,,0.2105263157894736,,0.5212599756197662,,,
79357,,,0.30206750878943567,,,,,
79441,,,0.148937918566909,,,,,
79861,,,0.1245840009860717,,,,,
79880,,,0.12512861847798595,,0.10893808880372663,,,
80017,,,0.39652796443565136,,1.0708905127413197,,,
80302,,,0.2362874399112535,,,,,
80327,,,0.0526315789473684,,0.17973211717819126,,,
80882,,,0.1578947368421052,,0.4987544763785307,,,
80915,,,0.0526315789473684,,,,,
81029,,,0.0526315789473684,,,,,
81037,,,0.0526315789473684,,,,,
81196,,,0.1578947368421052,,2.469608673096902,,,
81264,,,0.08341907898532397,,0.5827322591028403,,,
81283,,,1.1556597066578158,,0.0655121410082583,,,
81371,,,0.4357523552149067,,0.44173528096180487,,,
81384,,,0.0590718599778133,,1.6199720613007933,,,
81498,,,0.0590718599778133,,,,,
81676,,,0.2105263157894736,,0.0526315789473684,,,
81782,,,0.674514154238054,,,,,
81931,,,0.0590718599778133,,,,,
82163,,,0.4070627388142487,,0.40838731306524517,,,
82291,,,0.1578947368421052,,,,,
82332,,,0.0526315789473684,,,,,
82366,,,0.36223609374724863,,,,,
82449,,,0.269598175767287,,,,,
82825,,,0.5321221672448098,,,,,
82868,,,0.1052631578947368,,0.6084822700994137,,,
83226,,,0.0526315789473684,,,,,
83269,,,0.7778780275171285,,,,,
83582,,,0.117034389251818,,0.5149467560197678,,,
83620,,,0.3748613336620238,,0.0526315789473684,,,
83665,,,0.0526315789473684,,0.2234068778503636,,,
84002,,,0.08852288094900446,,,,,
8402,,,0.2229463603851239,,0.36039086460812264,,,
84254,,,0.0526315789473684,,,,,
84299,,,0.0526315789473684,,,,,
84403,,,0.0526315789473684,,,,,
84407,,,0.08341907898532397,,0.4162162711434022,,,
84469,,,0.08341907898532397,,,,,
84473,,,0.08852288094900446,,0.0526315789473684,,,
84508,,,0.0526315789473684,,,,,
84511,,,0.1181437199556267,,,,,
8452,,,0.5192051291527486,,0.32558105110416624,,,
84572,,,0.2105263157894736,,0.0526315789473684,,,
84618,,,0.08341907898532397,,0.30049049416070495,0.0590718599778133,,
84705,,,0.0590718599778133,,,,,
84768,,,0.5608809736928927,,0.5158258798029857,,,
84908,,,1.1834790994781135,,,,,
85017,,,0.15275842729522113,,0.8012449155676076,,,
85048,,,0.0590718599778133,,0.1052631578947368,,,
85093,,,0.0590718599778133,,,,,
85193,,,0.291966776448634,,,,,
85296,,,0.44104112740868556,,0.08341907898532397,,,
85724,,,0.6240293356341674,,,,,
85842,,,0.6497634393522235,,0.0526315789473684,,,
86353,,,1.579077240962419,,0.26046484088333305,,,
86419,,,0.318579822290279,,,,,
86514,,,0.4274929126093923,,,,,
86522,,,0.3930728460495502,,,,,
86727,,,0.0590718599778133,,,,,
86805,,,0.15323143925387225,,0.3379009941217588,,,
87066,,,0.0526315789473684,,0.0526315789473684,,,
87165,,,0.10955667858170005,,0.0526315789473684,,,
87347,,,0.08341907898532397,,,,,
87394,,,0.2136514994269905,,0.13023242044166644,,,
87545,,,0.5356681854353627,,0.20002072205978638,,,
87585,,,0.28088004873805517,,,,,
88136,,,0.43748716052426156,,,,,
88413,,,0.7388602171110955,,0.778250955256995,,,
88538,,,0.19713007508889174,,0.342901528249343,,,
88572,,,0.2105263157894736,,,,,
88606,,,0.0526315789473684,,,,,
88986,,,0.08341907898532397,,,,,
89297,,,0.0526315789473684,,0.4843461111795882,,,
8933,,,0.1052631578947368,,,,,
89401,,,0.12512861847798595,,0.129914951312708,,,
89629,,,0.4894277462013652,,,,,
89766,,,1.126644729485251,,0.2158572661161099,,,
89990,,,0.0526315789473684,,0.5936622295884842,,,
90007,,,0.0526315789473684,,,,,
90008,,,0.2105263157894736,,,,,
90011,,,0.22464664242871274,,,,,
90023,,,0.2448744812851801,,,,,
90275,,,0.30217438037599503,,0.25529928101439037,,,
90447,,,0.0526315789473684,,,,,
90569,,,0.0526315789473684,,0.3673117219277702,,,
90834,,,0.12512861847798595,,,,,
90846,,,0.2136514994269905,,,,,
91302,,,0.20854769746330992,,0.25536103891965245,,,
91363,,,0.0526315789473684,,,,,
91601,,,0.0590718599778133,,,,,
91611,,,0.22896290531803212,,0.0526315789473684,,,
91643,,,0.34354547478126674,,2.3267424551289952,,,
91719,,,0.12512861847798595,,0.1578947368421052,,,
91843,,,0.1052631578947368,,0.2609392333292247,,,
92462,,,0.4811619211964336,,0.0526315789473684,,,
92535,,,0.4936524243818281,,,,,
92598,,,0.6806932436477611,,,,,
92604,,,0.1052631578947368,,,,,
92905,,,0.1723814425824844,,,,,
92913,,,0.4542819080703346,,0.324376515058137,,,
93074,,,0.17704576189800905,,,,,
93146,,,0.13533622240534698,,,,,
93735,,,0.0526315789473684,,,,,
93995,,,0.1052631578947368,,0.1719419599343285,,,
94149,,,0.0526315789473684,,0.269598175767287,,,
94961,,,0.0526315789473684,,,,,
95027,,,0.1117034389251818,,,,,
95235,,,0.0526315789473684,,,,,
95396,,,0.0526315789473684,,,,,
95525,,,0.16683815797064794,,,,,
95586,,,0.47322915134922383,,0.5913143514524015,,,
95607,,,0.0526315789473684,,,,,
95666,,,0.0848329840995932,,,,,
95683,,,0.20200244958371577,,,,,
95835,,,0.0526315789473684,,0.5069230453182135,,,
96004,,,0.0526315789473684,,,,,
96064,,,0.1052631578947368,,,,,
96077,,,0.1969061999260446,,,,,
96092,,,0.0526315789473684,,,,,
96425,,,0.46390873638296254,,0.0526315789473684,,,
96499,,,0.526100086281277,,0.16683815797064794,,,
9651,,,0.6569740872196053,,,,,
96549,,,0.19380049809733046,,,,,
96683,,,0.0526315789473684,,,,,
97058,,,0.3415505978059904,,,,,
97178,,,1.85566469768368,,0.5369776901269567,,,
97573,,,0.0526315789473684,,,,,
97592,,,0.8676506840872673,,,,,
97650,,,0.269598175767287,,,,,
9770,,,0.34388391986865696,,0.0526315789473684,,,
97885,,,0.1052631578947368,,0.5293790381275918,,,
98085,,,0.1117034389251818,,0.1052631578947368,,,
98151,,,0.39069726132499955,,,,,
98347,,,0.16683815797064794,,,,,
98410,,,1.5827994429511236,,,,,
98893,,,0.0526315789473684,,,,,
99442,,,0.6221265972570592,,,,,
99817,,,0.0526315789473684,,,,,
100037,,,,0.0526315789473684,,,FONDA,EL OVALLINO
100046,,,,0.3680512757303093,,,CULTIVADA,BLANCO Y NEGRO
100068,,,,0.0526315789473684,,,SOLTERONA,TIO CUNO
100190,,,,0.0526315789473684,,,CAMPEADORA,LOS SAUCES DE LONGOVILO
100222,,,,0.08341907898532397,,,TORMENTA,SANTA PATRICIA DE ACHUPALLAS
100336,,,,0.0526315789473684,,,RENCOROSA,LAS TOTORAS
100420,,,,0.43748716052426134,,,HECHONA,LO MIRANDA
100443,,,,0.0526315789473684,,,BANDEJA,PEUMO CHICO
100647,,,,0.1052631578947368,,,AGUA CLARA,EL IDEAL
100675,,,,0.6508997904597559,,,MIMOSA,RINCONCITO
100872,,,,0.4994453346480956,,0.1117034389251818,CASCARRABIAS,EL DEDAL
100975,,,,0.1052631578947368,,0.177045761898009,GUARDIOLA,AUSTRAL
101072,,,,0.1117034389251818,,,LA TRABA,EL LABRIEGO
101351,,,,1.509664929151801,,,PIMIENTA,PENITENTES
101496,,,,0.0526315789473684,,,GUITARRA,ANA MARIA
101728,,,,0.4274929126093923,,,TORCAZA,CHAMONATE
101970,,,,0.0655121410082583,,,TORMENTA,PINAHUNCHAYA
102040,,,,0.0526315789473684,,,COSTURERA,EL NARANJILLO
102303,,,,0.2824421038631782,,,ARPIA,LO MIRANDA
102396,,,,0.0526315789473684,,,CUARTINA,APUMANQUE
102621,,,,0.08852288094900446,,,NEGRA LINDA,JAURIA
102678,,,,0.0526315789473684,,,BIELA,SAN GUILLERMO
102743,,,,0.0526315789473684,,0.3594642343563827,JARDINERA,EL RULITO DE PELARCO
102881,,,,0.3243765150581371,,,COPUCHENTA,HUALLE VIEJO
103031,,,,0.7112549969628789,,,INDIECITA,LOS FRESNOS
103044,,,,0.4994822946959693,,,BARONESA,LA BURLA
103240,,,,0.0526315789473684,,,URAÃA,LA REINA
103257,,,,1.3170933243426395,,,GUIÃA,HUELEQUEN
103324,,,,0.2136514994269905,,,PITUCA II,MANOLETE
103510,,,,0.2234068778503636,,,SINFOROSA,CORRALES DE PIEDRA
103621,,,,0.1052631578947368,,,MADONNA,SANTA ALVARITA
103693,,,,0.0526315789473684,,,RENCOROSA,ZAPATA
103708,,,,0.988418700666289,,,ALACENA,EL TANI
103729,,,,0.1772155799334401,,,CAROLITA II,QUIRIHUICA
103848,,,,0.21875530139067104,,,LOMA LARGA,CASAS DEL MILAGRO
103866,,,,0.1643350178725502,,,SANDY,LLANGUITA
103962,,,,0.1117034389251818,,,NOVEDOSA,SANTA CELSA
103966,,,,0.1052631578947368,,,ALBAHACA,LA AGUADA
104012,,,,0.08341907898532397,,0.25849459714860923,LOLITA,CASAS DE PEUCO
104037,,,,0.6043387156415628,,,DOÃA ZULEMA,"SANTA GILDA """"B"
104277,,,,0.2298471588808086,,,CORTERA,LA INVERNADA
104286,,,,0.2169665968199186,,0.9245488999938731,PALOMINA,LA INVERNADA
104311,,,,0.4825656966712492,,,ENTALLADA,LO GALLO
104356,,,,0.2222975471465549,,,ANARQUIA,LOS COGUILES DE VILQUEN
104477,,,,0.3415505978059904,,,ROSALIA,LA GAVILLA
105115,,,,0.8336479600300477,,,MOSCA,HUIFQUENCO
105372,,,,0.0526315789473684,,,LANZADORA,LOS NARANJOS
105391,,,,0.08341907898532397,,0.6514482928633059,LUNERA,LA CUESTA DE CHIMBARONGO
105421,,,,0.6664735080993743,,,PRIMOROSA,PAICAVI
105536,,,,0.0590718599778133,,,SONATA,SANTA ELBA
105598,,,,0.0526315789473684,,,ROSA MOSQUETA,TALCA
105663,,,,0.0526315789473684,,0.6035991618390237,AVISPADA,ALAS DEL CONDOR
105691,,,,0.08341907898532397,,,COMADRE,QUETE QUETE
105836,,,,0.1707752989029952,,,VANIDAD,LA FRONTERA
105875,,,,0.3365175233164879,,,BOCHINCHERA,ARBOLEDA
105982,,,,0.8623197337606312,,,CARIÃOSA,LOS CHULENGOS
106272,,,,0.28088004873805517,,0.0526315789473684,MALAGUEÃA,TILICURA ALTO
106326,,,,0.8699412465590205,,,MARIA CECILIA,LA INVERNADA MAITENHUAPI
106340,,,,0.25420107646164586,,0.1719419599343285,ENOJONA,EL MOLINO I
106455,,,,1.3288675661410778,,0.6121862032129504,DERROTA,ÃA PELU
106637,,,,0.0526315789473684,,0.9122881646973807,ATREVIDA,CHILLANTU
106711,,,,0.0526315789473684,,,TURQUESA,EL SUEÃO DE CABILDO
106739,,,,0.3591953257596987,,,TRANQUERA,CHILINGUITA
106834,,,,0.0526315789473684,,,CAPRICHOSA,COLLICURA
106850,,,,0.253389621594971,,,PARCELERA,CAMPANAL
106867,,,,0.20854769746330992,,,TALONERA,SANTA ANDREITA
107107,,,,0.1181437199556267,,0.9957357138116412,CHIQUILLONA,TRAPANANDA
107108,,,,0.08852288094900446,,,FIESTERA,TRAPANANDA
107126,,,,0.5585171946259091,,,GARUGA,TRAPANANDA
107261,,,,0.12512861847798595,,,PRETENCIOSA,LA INVERNADA
107370,,,,0.08341907898532397,,,YAPA,EL PEÃON
107989,,,,0.0526315789473684,,,CAMPESINA,LAS VIELMAS
108235,,,,0.21875530139067104,,,JOVENCITA,LA ROSA
108324,,,,0.5229877973622581,,,NEGRA LINDA,LAS ROMAZAS
108428,,,,0.08341907898532397,,,AMISTOSA,BUEN RECUERDO
108891,,,,0.7587657760463685,,0.0526315789473684,HUASITA,SAN OSVALDO
108921,,,,0.8934118082090472,,,ENGAÃOSA,VILLA MARIA
108944,,,,0.08341907898532397,,1.2261313750959997,CIGÃEÃA,LOS NICHOS
109100,,,,0.1578947368421052,,,PELEADORA,SANTA ISABEL
109173,,,,0.27137515920949906,,2.242850505835838,TRAVIESA,RIHUE
109321,,,,0.1117034389251818,,,TEJUELA,CUDACO II
109352,,,,0.0526315789473684,,0.16683815797064794,PRETILERA,EL TRAPICHE
109605,,,,0.1052631578947368,,,ESCOGIDA IV,G.H.G.
109715,,,,0.0526315789473684,,0.1900961419943301,CHINGUILLA,ARBOLEDA
109741,,,,1.8145876987550849,,,SEDUCTORA,SANTA BERNARDITA
109892,,,,0.7107709399471752,,,PERCALA,LOS NABOS
110040,,,,0.4596943177616172,,0.0526315789473684,AFANOSA,EL BOZAL
110155,,,,1.3769527969576614,,,JUGARRETA,QUEBRADA DEL OLIVO
111594,,,,0.0526315789473684,,0.8681591560325683,PIALERA,TANILVORO
111707,,,,0.0526315789473684,,,AMANECIDA,EL ZORRO
111744,,,,0.1117034389251818,,0.2234068778503636,MOROCHA,PEUMO CHICO
112053,,,,0.0526315789473684,,,MORENITA,LAS PALMAS
112222,,,,0.1578947368421052,,0.2136514994269905,CACHAÃA,MUTICURA
112232,,,,0.2757762467743747,,0.0526315789473684,TAQUILLA,SAN LAURENCIO
112312,,,,0.1643350178725502,,,DOMINGUERA,QUEBRADA DEL OLIVO
112366,,,,0.5445273018612105,,0.2684888450634783,AMBICIONERA,EL DESEO
112438,,,,0.1900961419943301,,,HILANDERA,EL OTOÃO
112518,,,,0.2169665968199186,,,ATREVIDA II,CAYURRANQUIL
112706,,,,0.0526315789473684,,,TRANQUEADORA,OTOÃAL
112960,,,,0.8784188791277198,,,CACHAÃA,SANTA GARVIÃA
11297,,,,0.5713977566867989,,,,
113018,,,,0.0526315789473684,,,NIEBLA,LAS LUMAS
113125,,,,0.0526315789473684,,0.0526315789473684,ILUSION,SANTA LUISA
113774,,,,0.0526315789473684,,,VAINA,EL MORO
114406,,,,0.0526315789473684,,,CORTEZA,CUCHA CUCHA
11465,,,,0.3745481683021266,,0.2105263157894736,,
114733,,,,1.4739242828797428,,,TE QUIERO LINDA,MAÃIL PILE
114933,,,,0.21481983647643688,,,LIMOSNERA,EL TRAPICHE
115066,,,,0.5263157894736842,,,LOTERA,PELARCO VIEJO
115343,,,,0.2136514994269905,,,DANZA,LOMA DE LONCOMILLA
115540,,,,0.0526315789473684,,,ÃA JOSE,DON ROQUE
116302,,,,0.08341907898532397,,,PRIMAVERA,SANTA BLANCA DE ANGOSTURA
116345,,,,1.0341677662262967,,,COSITA BUENA,EL HUITE
116531,,,,0.16181848062779894,,,MENTIROSA,LO MIRANDA
116680,,,,0.0526315789473684,,,INOCENCIA,SANTA ISABEL DEL PRINCIPAL
117655,,,,0.3222297547146555,,,DOÃA PETA,"SANTA GILDA """"B"
117794,,,,0.0526315789473684,,,VOLADORA,PEUMO CHICO
117801,,,,0.1117034389251818,,,DOÃA PILI,LOS ALMENDROS
117869,,,,0.129914951312708,,,NOCHE EMBRUJADA,EL SUEÃO
118385,,,,0.5036669542709231,,,TRAGUILLA,EL MOLINO I
118530,,,,0.2158572661161099,,,HIERBATERA,COLPI
118955,,,,0.0526315789473684,,,CANDELILLA,LAS ENCINAS
119077,,,,0.1052631578947368,,,LA MIMOSA,JUNQUILLAR
119269,,,,0.2889190188586219,,,TANDERA,RANCHO CHICO
119404,,,,0.1965364230247751,,,REMOLIENDA,QUINTRALITO
119645,,,,0.5252064587698755,,,LISONJERA EN DOMINGO,COLIN
119728,,,,0.0526315789473684,,,ESCANDALOSA,MOVITA
119766,,,,0.13023242044166652,,,BARRANQUILLA,LOS PIRINEOS
119939,,,,0.8433627381282971,,,AGRADECIDA,ÃA LALA
119944,,,,0.0526315789473684,,,RUBIA LINDA,LAS ROSAS DE ILLAPEL
120111,,,,0.10383428684004606,,,TOPONA,DAÃICALQUI II
120203,,,,0.1052631578947368,,,HUINCHA,OTOÃAL
