registro,v1,v2_v6,v7,v8,v1_norm,v2_v6_norm,v7_norm,v8_norm,IRD
167386,8,11.0,0.0,0.0,0.42105263157894735,0.01288056206088993,0.0,0.0,0.491895722913842
167391,3,0.0,0.0,0.0,0.15789473684210525,0.0,0.0,0.0,0.15789473684210525
167393,13,246.0,5.0,2.0,0.6842105263157895,0.28805620608899296,0.38461538461538464,0.2,3.3377504290360207
167394,6,118.0,2.0,0.0,0.3157894736842105,0.13817330210772832,0.15384615384615385,0.0,1.383434942969024
167395,7,3.0,0.0,0.0,0.3684210526315789,0.00351288056206089,0.0,0.0,0.38774189572291384
167396,5,12.0,0.0,0.0,0.2631578947368421,0.01405152224824356,0.0,0.0,0.3404412671021817
167397,1,1.0,0.0,0.0,0.05263157894736842,0.00117096018735363,0.0,0.0,0.05907185997781338
167398,2,3.0,0.0,0.0,0.10526315789473684,0.00351288056206089,0.0,0.0,0.12458400098607174
167399,1,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.05263157894736842
167401,3,0.0,0.0,0.0,0.15789473684210525,0.0,0.0,0.0,0.15789473684210525
167402,2,1.0,0.0,0.0,0.10526315789473684,0.00117096018735363,0.0,0.0,0.11170343892518181
167404,4,18.0,0.0,0.0,0.21052631578947367,0.02107728337236534,0.0,0.0,0.32645137433748306
167405,1,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.05263157894736842
167408,9,22.0,0.0,0.0,0.47368421052631576,0.02576112412177986,0.0,0.0,0.6153703931961051
167409,9,333.0,7.0,5.0,0.47368421052631576,0.38992974238875877,0.5384615384615384,0.5,4.445220870587566
167410,8,140.0,2.0,2.0,0.42105263157894735,0.16393442622950818,0.15384615384615385,0.2,1.9303842835335503
167412,2,1.0,0.0,0.0,0.10526315789473684,0.00117096018735363,0.0,0.0,0.11170343892518181
167413,1,3.0,0.0,0.0,0.05263157894736842,0.00351288056206089,0.0,0.0,0.0719524220387033
167414,2,0.0,0.0,0.0,0.10526315789473684,0.0,0.0,0.0,0.10526315789473684
167415,7,111.0,2.0,3.0,0.3684210526315789,0.12997658079625293,0.15384615384615385,0.3,1.8409845547032777
167416,13,36.0,0.0,0.0,0.6842105263157895,0.04215456674473068,0.0,0.0,0.9160606434118082
167418,1,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.05263157894736842
167419,7,200.0,4.0,4.0,0.3684210526315789,0.234192037470726,0.3076923076923077,0.4,2.8718618741051873
167423,10,43.0,1.0,0.0,0.5263157894736842,0.05035128805620609,0.07692307692307693,0.0,0.9570940276289717
167424,1,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.05263157894736842
167425,8,13.0,0.0,0.0,0.42105263157894735,0.01522248243559719,0.0,0.0,0.5047762849747319
167426,6,0.0,0.0,0.0,0.3157894736842105,0.0,0.0,0.0,0.3157894736842105
167427,9,11.0,0.0,0.0,0.47368421052631576,0.01288056206088993,0.0,0.0,0.5445273018612105
167428,1,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.05263157894736842
167429,5,29.0,0.0,0.0,0.2631578947368421,0.03395784543325527,0.0,0.0,0.4499260446197461
167431,1,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.05263157894736842
167434,7,15.0,0.0,0.0,0.3684210526315789,0.01756440281030445,0.0,0.0,0.4650252680882534
167435,4,0.0,0.0,0.0,0.21052631578947367,0.0,0.0,0.0,0.21052631578947367
167436,2,0.0,0.0,0.0,0.10526315789473684,0.0,0.0,0.0,0.10526315789473684
167439,3,1.0,0.0,0.0,0.15789473684210525,0.00117096018735363,0.0,0.0,0.16433501787255025
167441,3,0.0,0.0,0.0,0.15789473684210525,0.0,0.0,0.0,0.15789473684210525
167442,2,0.0,0.0,0.0,0.10526315789473684,0.0,0.0,0.0,0.10526315789473684
167443,2,1.0,0.0,0.0,0.10526315789473684,0.00117096018735363,0.0,0.0,0.11170343892518181
167445,2,0.0,0.0,0.0,0.10526315789473684,0.0,0.0,0.0,0.10526315789473684
167449,1,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.05263157894736842
167450,8,1.0,0.0,0.0,0.42105263157894735,0.00117096018735363,0.0,0.0,0.4274929126093923
167452,1,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.05263157894736842
167454,8,1.0,0.0,0.0,0.42105263157894735,0.00117096018735363,0.0,0.0,0.4274929126093923
167458,4,3.0,0.0,0.0,0.21052631578947367,0.00351288056206089,0.0,0.0,0.2298471588808086
167460,1,1.0,0.0,0.0,0.05263157894736842,0.00117096018735363,0.0,0.0,0.05907185997781338
167463,3,2.0,0.0,0.0,0.15789473684210525,0.00234192037470726,0.0,0.0,0.1707752989029952
167467,9,46.0,0.0,0.0,0.47368421052631576,0.053864168618266976,0.0,0.0,0.7699371379267841
167469,4,25.0,0.0,0.0,0.21052631578947367,0.02927400468384075,0.0,0.0,0.3715333415505978
167470,1,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.05263157894736842
167476,1,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.05263157894736842
167478,3,24.0,0.0,0.0,0.15789473684210525,0.02810304449648712,0.0,0.0,0.3124614815727844
167479,1,1.0,0.0,0.0,0.05263157894736842,0.00117096018735363,0.0,0.0,0.05907185997781338
167480,7,5.0,0.0,0.0,0.3684210526315789,0.00585480093676815,0.0,0.0,0.4006224577838038
167482,3,1.0,0.0,0.0,0.15789473684210525,0.00117096018735363,0.0,0.0,0.16433501787255025
167483,8,10.0,0.0,0.0,0.42105263157894735,0.0117096018735363,0.0,0.0,0.485455441883397
167484,1,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.05263157894736842
167485,7,16.0,0.0,0.0,0.3684210526315789,0.01873536299765808,0.0,0.0,0.47146554911869837
167486,2,27.0,0.0,0.0,0.10526315789473684,0.03161592505854801,0.0,0.0,0.2791507457167509
167488,5,4.0,0.0,0.0,0.2631578947368421,0.00468384074941452,0.0,0.0,0.2889190188586219
167489,1,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.05263157894736842
167490,2,3.0,0.0,0.0,0.10526315789473684,0.00351288056206089,0.0,0.0,0.12458400098607174
167492,8,55.0,0.0,0.0,0.42105263157894735,0.06440281030444965,0.0,0.0,0.7752680882534204
167493,15,72.0,0.0,0.0,0.7894736842105263,0.08430913348946135,0.0,0.0,1.2531739184025639
167494,1,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.05263157894736842
167496,3,0.0,0.0,0.0,0.15789473684210525,0.0,0.0,0.0,0.15789473684210525
167497,7,4.0,0.0,0.0,0.3684210526315789,0.00468384074941452,0.0,0.0,0.39418217675335876
167500,7,8.0,0.0,0.0,0.3684210526315789,0.00936768149882904,0.0,0.0,0.4199433008751386
167501,2,0.0,0.0,0.0,0.10526315789473684,0.0,0.0,0.0,0.10526315789473684
167504,3,1.0,0.0,0.0,0.15789473684210525,0.00117096018735363,0.0,0.0,0.16433501787255025
167506,2,0.0,0.0,0.0,0.10526315789473684,0.0,0.0,0.0,0.10526315789473684
167514,4,20.0,0.0,0.0,0.21052631578947367,0.0234192037470726,0.0,0.0,0.339331936398373
167515,5,2.0,0.0,0.0,0.2631578947368421,0.00234192037470726,0.0,0.0,0.27603845679773203
167517,11,18.0,0.0,0.0,0.5789473684210527,0.02107728337236534,0.0,0.0,0.694872426969062
167518,1,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.05263157894736842
167524,1,1.0,0.0,0.0,0.05263157894736842,0.00117096018735363,0.0,0.0,0.05907185997781338
167529,7,45.0,1.0,0.0,0.3684210526315789,0.05269320843091335,0.07692307692307693,0.0,0.8120798528477563
167530,3,0.0,0.0,0.0,0.15789473684210525,0.0,0.0,0.0,0.15789473684210525
167533,1,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.05263157894736842
167534,9,12.0,0.0,0.0,0.47368421052631576,0.01405152224824356,0.0,0.0,0.5509675828916554
167535,7,81.0,1.0,1.0,0.3684210526315789,0.09484777517564402,0.07692307692307693,0.1,1.1939299699437749
167536,5,51.0,1.0,1.0,0.2631578947368421,0.059718969555035126,0.07692307692307693,0.1,0.8954583811356891
167537,3,2.0,0.0,0.0,0.15789473684210525,0.00234192037470726,0.0,0.0,0.1707752989029952
167538,10,4.0,0.0,0.0,0.5263157894736842,0.00468384074941452,0.0,0.0,0.5520769135954641
167539,4,10.0,0.0,0.0,0.21052631578947367,0.0117096018735363,0.0,0.0,0.27492912609392334
167540,3,0.0,0.0,0.0,0.15789473684210525,0.0,0.0,0.0,0.15789473684210525
167541,7,2.0,0.0,0.0,0.3684210526315789,0.00234192037470726,0.0,0.0,0.38130161469246887
167545,5,22.0,0.0,0.0,0.2631578947368421,0.02576112412177986,0.0,0.0,0.40484407740663136
167547,3,0.0,0.0,0.0,0.15789473684210525,0.0,0.0,0.0,0.15789473684210525
167551,6,6.0,0.0,0.0,0.3157894736842105,0.00702576112412178,0.0,0.0,0.35443115986688034
167552,2,2.0,0.0,0.0,0.10526315789473684,0.00234192037470726,0.0,0.0,0.11814371995562677
167553,1,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.05263157894736842
167555,1,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.05263157894736842
167559,1,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.05263157894736842
167561,1,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.05263157894736842
167562,1,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.05263157894736842
167563,12,101.0,0.0,0.0,0.631578947368421,0.11826697892271663,0.0,0.0,1.282047331443363
167564,4,8.0,0.0,0.0,0.21052631578947367,0.00936768149882904,0.0,0.0,0.2620485640330334
167565,3,0.0,0.0,0.0,0.15789473684210525,0.0,0.0,0.0,0.15789473684210525
167567,8,5.0,0.0,0.0,0.42105263157894735,0.00585480093676815,0.0,0.0,0.4532540367311722
167568,5,9.0,0.0,0.0,0.2631578947368421,0.01053864168618267,0.0,0.0,0.3211204240108468
167571,6,2.0,0.0,0.0,0.3157894736842105,0.00234192037470726,0.0,0.0,0.3286700357451005
167573,3,0.0,0.0,0.0,0.15789473684210525,0.0,0.0,0.0,0.15789473684210525
167574,4,4.0,0.0,0.0,0.21052631578947367,0.00468384074941452,0.0,0.0,0.23628743991125353
167577,1,1.0,0.0,0.0,0.05263157894736842,0.00117096018735363,0.0,0.0,0.05907185997781338
167583,1,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.05263157894736842
167584,4,19.0,0.0,0.0,0.21052631578947367,0.02224824355971897,0.0,0.0,0.332891655367928
167586,7,11.0,0.0,0.0,0.3684210526315789,0.01288056206088993,0.0,0.0,0.4392641439664735
167587,1,1.0,0.0,0.0,0.05263157894736842,0.00117096018735363,0.0,0.0,0.05907185997781338
167595,8,4.0,0.0,0.0,0.42105263157894735,0.00468384074941452,0.0,0.0,0.44681375570072723
167596,3,4.0,0.0,0.0,0.15789473684210525,0.00468384074941452,0.0,0.0,0.18365586096388511
167597,3,0.0,0.0,0.0,0.15789473684210525,0.0,0.0,0.0,0.15789473684210525
167600,1,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.05263157894736842
167605,1,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.05263157894736842
167606,9,9.0,0.0,0.0,0.47368421052631576,0.01053864168618267,0.0,0.0,0.5316467398003205
167607,3,0.0,0.0,0.0,0.15789473684210525,0.0,0.0,0.0,0.15789473684210525
167608,4,15.0,0.0,0.0,0.21052631578947367,0.01756440281030445,0.0,0.0,0.30713053124614814
167609,5,4.0,0.0,0.0,0.2631578947368421,0.00468384074941452,0.0,0.0,0.2889190188586219
167612,1,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.05263157894736842
167613,1,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.05263157894736842
167614,1,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.05263157894736842
167616,5,10.0,0.0,0.0,0.2631578947368421,0.0117096018735363,0.0,0.0,0.32756070504129176
167618,5,32.0,0.0,0.0,0.2631578947368421,0.03747072599531616,0.0,0.0,0.46924688771108103
167620,10,2.0,0.0,0.0,0.5263157894736842,0.00234192037470726,0.0,0.0,0.5391963515345741
167622,1,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.05263157894736842
167623,3,5.0,0.0,0.0,0.15789473684210525,0.00585480093676815,0.0,0.0,0.1900961419943301
167624,10,160.0,2.0,0.0,0.5263157894736842,0.1873536299765808,0.15384615384615385,0.0,1.8644530620371862
167629,14,24.0,0.0,0.0,0.7368421052631579,0.02810304449648712,0.0,0.0,0.8914088499938371
167630,5,0.0,0.0,0.0,0.2631578947368421,0.0,0.0,0.0,0.2631578947368421
167636,1,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.05263157894736842
167638,13,70.0,1.0,0.0,0.6842105263157895,0.08196721311475409,0.07692307692307693,0.0,1.288876352293091
167640,16,44.0,0.0,0.0,0.8421052631578947,0.05152224824355972,0.0,0.0,1.1254776284974732
167641,1,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.05263157894736842
167643,8,0.0,0.0,0.0,0.42105263157894735,0.0,0.0,0.0,0.42105263157894735
167650,2,2.0,0.0,0.0,0.10526315789473684,0.00234192037470726,0.0,0.0,0.11814371995562677
167655,7,12.0,0.0,0.0,0.3684210526315789,0.01405152224824356,0.0,0.0,0.44570442499691854
167658,5,17.0,0.0,0.0,0.2631578947368421,0.01990632318501171,0.0,0.0,0.3726426722544065
167659,5,1.0,0.0,0.0,0.2631578947368421,0.00117096018735363,0.0,0.0,0.26959817576728706
167660,3,0.0,0.0,0.0,0.15789473684210525,0.0,0.0,0.0,0.15789473684210525
167662,2,0.0,0.0,0.0,0.10526315789473684,0.0,0.0,0.0,0.10526315789473684
167663,6,0.0,0.0,0.0,0.3157894736842105,0.0,0.0,0.0,0.3157894736842105
167667,1,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.05263157894736842
167670,1,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.05263157894736842
167671,14,5.0,0.0,0.0,0.7368421052631579,0.00585480093676815,0.0,0.0,0.7690435104153827
167672,4,1.0,0.0,0.0,0.21052631578947367,0.00117096018735363,0.0,0.0,0.21696659681991864
167674,3,0.0,0.0,0.0,0.15789473684210525,0.0,0.0,0.0,0.15789473684210525
167675,11,45.0,2.0,0.0,0.5789473684210527,0.05269320843091335,0.15384615384615385,0.0,1.1764523224833838
167677,5,4.0,0.0,0.0,0.2631578947368421,0.00468384074941452,0.0,0.0,0.2889190188586219
167678,6,1.0,0.0,0.0,0.3157894736842105,0.00117096018735363,0.0,0.0,0.3222297547146555
167679,10,57.0,0.0,0.0,0.5263157894736842,0.06674473067915691,0.0,0.0,0.8934118082090472
167680,6,6.0,0.0,0.0,0.3157894736842105,0.00702576112412178,0.0,0.0,0.35443115986688034
167681,10,120.0,1.0,0.0,0.5263157894736842,0.1405152224824356,0.07692307692307693,0.0,1.4529956669732338
167683,9,7.0,0.0,0.0,0.47368421052631576,0.00819672131147541,0.0,0.0,0.5187661777394306
167684,10,151.0,2.0,1.0,0.5263157894736842,0.17681498829039813,0.15384615384615385,0.1,1.9564905327631816
167685,1,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.05263157894736842
167686,4,43.0,1.0,1.0,0.21052631578947367,0.05035128805620609,0.07692307692307693,0.1,0.7913045539447611
167687,4,10.0,0.0,0.0,0.21052631578947367,0.0117096018735363,0.0,0.0,0.27492912609392334
167689,1,1.0,0.0,0.0,0.05263157894736842,0.00117096018735363,0.0,0.0,0.05907185997781338
167690,11,121.0,2.0,2.0,0.5789473684210527,0.14168618266978922,0.15384615384615385,0.2,1.965913680797201
167691,3,0.0,0.0,0.0,0.15789473684210525,0.0,0.0,0.0,0.15789473684210525
167692,10,13.0,0.0,0.0,0.5263157894736842,0.01522248243559719,0.0,0.0,0.6100394428694688
167693,10,18.0,0.0,0.0,0.5263157894736842,0.02107728337236534,0.0,0.0,0.6422408480216936
167694,7,8.0,0.0,0.0,0.3684210526315789,0.00936768149882904,0.0,0.0,0.4199433008751386
167695,4,5.0,0.0,0.0,0.21052631578947367,0.00585480093676815,0.0,0.0,0.2427277209416985
167696,5,11.0,0.0,0.0,0.2631578947368421,0.01288056206088993,0.0,0.0,0.33400098607173667
167697,1,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.05263157894736842
167699,5,7.0,0.0,0.0,0.2631578947368421,0.00819672131147541,0.0,0.0,0.30823986194995684
167700,7,26.0,0.0,0.0,0.3684210526315789,0.03044496487119438,0.0,0.0,0.535868359423148
167702,9,36.0,0.0,0.0,0.47368421052631576,0.04215456674473068,0.0,0.0,0.7055343276223346
167704,1,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.05263157894736842
167705,11,140.0,1.0,2.0,0.5789473684210527,0.16393442622950818,0.07692307692307693,0.2,1.9344328665295016
167706,8,104.0,2.0,1.0,0.42105263157894735,0.12177985948477751,0.15384615384615385,0.1,1.5485341664375314
167710,7,18.0,0.0,0.0,0.3684210526315789,0.02107728337236534,0.0,0.0,0.48434611117958826
167712,14,16.0,0.0,0.0,0.7368421052631579,0.01873536299765808,0.0,0.0,0.8398866017502772
167713,8,24.0,0.0,0.0,0.42105263157894735,0.02810304449648712,0.0,0.0,0.5756193763096265
167715,1,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.05263157894736842
167722,4,0.0,0.0,0.0,0.21052631578947367,0.0,0.0,0.0,0.21052631578947367
167723,2,0.0,0.0,0.0,0.10526315789473684,0.0,0.0,0.0,0.10526315789473684
167726,11,9.0,0.0,0.0,0.5789473684210527,0.01053864168618267,0.0,0.0,0.6369098976950573
167729,3,1.0,0.0,0.0,0.15789473684210525,0.00117096018735363,0.0,0.0,0.16433501787255025
167734,10,26.0,0.0,0.0,0.5263157894736842,0.03044496487119438,0.0,0.0,0.6937630962652532
167735,2,2.0,0.0,0.0,0.10526315789473684,0.00234192037470726,0.0,0.0,0.11814371995562677
167737,2,1.0,0.0,0.0,0.10526315789473684,0.00117096018735363,0.0,0.0,0.11170343892518181
167738,5,1.0,0.0,0.0,0.2631578947368421,0.00117096018735363,0.0,0.0,0.26959817576728706
167742,4,78.0,1.0,0.0,0.21052631578947367,0.09133489461358314,0.07692307692307693,0.0,0.8667143900103348
167744,9,22.0,0.0,0.0,0.47368421052631576,0.02576112412177986,0.0,0.0,0.6153703931961051
167746,1,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.05263157894736842
167749,8,5.0,0.0,0.0,0.42105263157894735,0.00585480093676815,0.0,0.0,0.4532540367311722
167751,3,41.0,1.0,1.0,0.15789473684210525,0.04800936768149883,0.07692307692307693,0.1,0.7257924129365028
167755,1,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.05263157894736842
167756,18,131.0,0.0,0.0,0.9473684210526315,0.15339578454332553,0.0,0.0,1.7910452360409221
167757,12,96.0,0.0,1.0,0.631578947368421,0.11241217798594848,0.0,0.1,1.3998459262911378
167761,3,0.0,0.0,0.0,0.15789473684210525,0.0,0.0,0.0,0.15789473684210525
167764,13,49.0,0.0,0.0,0.6842105263157895,0.05737704918032787,0.0,0.0,0.999784296807593
167765,1,3.0,0.0,0.0,0.05263157894736842,0.00351288056206089,0.0,0.0,0.0719524220387033
167766,2,1.0,0.0,0.0,0.10526315789473684,0.00117096018735363,0.0,0.0,0.11170343892518181
167767,3,0.0,0.0,0.0,0.15789473684210525,0.0,0.0,0.0,0.15789473684210525
167768,1,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.05263157894736842
167769,1,1.0,0.0,0.0,0.05263157894736842,0.00117096018735363,0.0,0.0,0.05907185997781338
167770,5,26.0,0.0,0.0,0.2631578947368421,0.03044496487119438,0.0,0.0,0.4306052015284112
167772,2,0.0,0.0,0.0,0.10526315789473684,0.0,0.0,0.0,0.10526315789473684
167774,1,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.05263157894736842
167775,6,24.0,0.0,0.0,0.3157894736842105,0.02810304449648712,0.0,0.0,0.47035621841488967
167778,4,2.0,0.0,0.0,0.21052631578947367,0.00234192037470726,0.0,0.0,0.22340687785036362
167779,9,70.0,0.0,0.0,0.47368421052631576,0.08196721311475409,0.0,0.0,0.9245038826574634
167783,1,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.05263157894736842
167788,3,2.0,0.0,0.0,0.15789473684210525,0.00234192037470726,0.0,0.0,0.1707752989029952
167791,4,1.0,0.0,0.0,0.21052631578947367,0.00117096018735363,0.0,0.0,0.21696659681991864
167793,12,148.0,2.0,0.0,0.631578947368421,0.17330210772833723,0.15384615384615385,0.0,1.8924328475665835
167795,1,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.05263157894736842
167796,4,7.0,0.0,0.0,0.21052631578947367,0.00819672131147541,0.0,0.0,0.2556082830025884
167797,9,167.0,4.0,3.0,0.47368421052631576,0.1955503512880562,0.3076923076923077,0.3,2.6145957579952404
167798,1,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.05263157894736842
167799,10,94.0,1.0,0.0,0.5263157894736842,0.11007025761124122,0.07692307692307693,0.0,1.2855483601816649
167802,14,7.0,0.0,0.0,0.7368421052631579,0.00819672131147541,0.0,0.0,0.7819240724762726
167806,1,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.05263157894736842
167807,2,0.0,0.0,0.0,0.10526315789473684,0.0,0.0,0.0,0.10526315789473684
167808,1,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.05263157894736842
167814,2,1.0,0.0,0.0,0.10526315789473684,0.00117096018735363,0.0,0.0,0.11170343892518181
167815,4,0.0,0.0,0.0,0.21052631578947367,0.0,0.0,0.0,0.21052631578947367
167816,8,9.0,0.0,0.0,0.42105263157894735,0.01053864168618267,0.0,0.0,0.47901516085295204
167818,2,0.0,0.0,0.0,0.10526315789473684,0.0,0.0,0.0,0.10526315789473684
167819,14,52.0,1.0,0.0,0.7368421052631579,0.06088992974238876,0.07692307692307693,0.0,1.2255828726924498
167820,2,2.0,0.0,0.0,0.10526315789473684,0.00234192037470726,0.0,0.0,0.11814371995562677
167823,1,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.05263157894736842
167825,5,20.0,0.0,0.0,0.2631578947368421,0.0234192037470726,0.0,0.0,0.39196351534574136
167826,16,316.0,6.0,2.0,0.8421052631578947,0.3700234192037471,0.46153846153846156,0.2,4.100310991855427
167827,5,17.0,0.0,0.0,0.2631578947368421,0.01990632318501171,0.0,0.0,0.3726426722544065
167828,7,59.0,0.0,0.0,0.3684210526315789,0.06908665105386416,0.0,0.0,0.7483976334278318
167829,6,51.0,1.0,0.0,0.3157894736842105,0.059718969555035126,0.07692307692307693,0.0,0.7980899600830577
167830,3,5.0,0.0,0.0,0.15789473684210525,0.00585480093676815,0.0,0.0,0.1900961419943301
167831,15,33.0,0.0,0.0,0.7894736842105263,0.03864168618266979,0.0,0.0,1.0020029582152103
167832,10,72.0,2.0,0.0,0.5263157894736842,0.08430913348946135,0.15384615384615385,0.0,1.2977083313580295
167835,2,0.0,0.0,0.0,0.10526315789473684,0.0,0.0,0.0,0.10526315789473684
167836,5,5.0,0.0,0.0,0.2631578947368421,0.00585480093676815,0.0,0.0,0.2953592998890669
167839,1,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.05263157894736842
167841,1,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.05263157894736842
167842,4,1.0,0.0,0.0,0.21052631578947367,0.00117096018735363,0.0,0.0,0.21696659681991864
167845,10,40.0,0.0,0.0,0.5263157894736842,0.0468384074941452,0.0,0.0,0.7839270306914827
167848,9,4.0,0.0,0.0,0.47368421052631576,0.00468384074941452,0.0,0.0,0.49944533464809565
167849,10,68.0,1.0,0.0,0.5263157894736842,0.07962529274004684,0.07692307692307693,0.0,1.1181010533900957
167851,5,15.0,0.0,0.0,0.2631578947368421,0.01756440281030445,0.0,0.0,0.35976211019351656
167852,2,18.0,0.0,0.0,0.10526315789473684,0.02107728337236534,0.0,0.0,0.22118821644274622
167853,15,157.0,2.0,0.0,0.7894736842105263,0.18384074941451992,0.15384615384615385,0.0,2.1082901136826937
167855,2,0.0,0.0,0.0,0.10526315789473684,0.0,0.0,0.0,0.10526315789473684
167856,9,51.0,0.0,0.0,0.47368421052631576,0.059718969555035126,0.0,0.0,0.802138543079009
167857,8,21.0,0.0,0.0,0.42105263157894735,0.02459016393442623,0.0,0.0,0.5562985332182916
167860,1,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.05263157894736842
167863,8,7.0,0.0,0.0,0.42105263157894735,0.00819672131147541,0.0,0.0,0.4661345987920621
167864,1,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.05263157894736842
167866,16,190.0,4.0,3.0,0.8421052631578947,0.2224824355971897,0.3076923076923077,0.3,3.1311432743270533
167867,9,29.0,0.0,0.0,0.47368421052631576,0.03395784543325527,0.0,0.0,0.6604523604092198
167869,8,8.0,0.0,0.0,0.42105263157894735,0.00936768149882904,0.0,0.0,0.47257487982250707
167870,2,5.0,0.0,0.0,0.10526315789473684,0.00585480093676815,0.0,0.0,0.13746456304696167
167875,1,1.0,0.0,0.0,0.05263157894736842,0.00117096018735363,0.0,0.0,0.05907185997781338
167878,6,28.0,0.0,0.0,0.3157894736842105,0.03278688524590164,0.0,0.0,0.4961173425366695
167879,1,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.05263157894736842
167880,3,0.0,0.0,0.0,0.15789473684210525,0.0,0.0,0.0,0.15789473684210525
167884,5,0.0,0.0,0.0,0.2631578947368421,0.0,0.0,0.0,0.2631578947368421
167885,1,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.05263157894736842
167886,3,2.0,0.0,0.0,0.15789473684210525,0.00234192037470726,0.0,0.0,0.1707752989029952
167887,1,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.05263157894736842
167889,8,34.0,0.0,0.0,0.42105263157894735,0.03981264637002342,0.0,0.0,0.6400221866140763
167890,2,0.0,0.0,0.0,0.10526315789473684,0.0,0.0,0.0,0.10526315789473684
167892,4,6.0,0.0,0.0,0.21052631578947367,0.00702576112412178,0.0,0.0,0.24916800197214348
167893,3,3.0,0.0,0.0,0.15789473684210525,0.00351288056206089,0.0,0.0,0.17721557993344017
167896,6,17.0,0.0,0.0,0.3157894736842105,0.01990632318501171,0.0,0.0,0.4252742512017749
167898,3,2.0,0.0,0.0,0.15789473684210525,0.00234192037470726,0.0,0.0,0.1707752989029952
167899,1,1.0,0.0,0.0,0.05263157894736842,0.00117096018735363,0.0,0.0,0.05907185997781338
167901,7,51.0,0.0,0.0,0.3684210526315789,0.059718969555035126,0.0,0.0,0.6968753851842722
167902,1,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.05263157894736842
167903,7,58.0,1.0,0.0,0.3684210526315789,0.06791569086651054,0.07692307692307693,0.0,0.8958035062435408
167905,1,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.05263157894736842
167908,2,0.0,0.0,0.0,0.10526315789473684,0.0,0.0,0.0,0.10526315789473684
167912,3,4.0,0.0,0.0,0.15789473684210525,0.00468384074941452,0.0,0.0,0.18365586096388511
